sbn,size,category,symmetry,size_profile,sizes
661WZBdS00bAvd,6,shape-L,none,distinct,1 3 6 7 8 11
661W0QnpcfpWAm,6,shape-T,none,mixed,2 2 4 8 9 11
661WfZDAW0cfIh,6,shape-L,none,distinct,1 3 5 6 10 11
661WrEKOW1KfMn,6,shape-L,none,mixed,1 3 5 8 8 11
661WdArl004QOX,6,shape-L,none,mixed,1 1 3 9 11 11
661Wn7DOW0kyvb,6,shape-L,none,distinct,2 3 4 6 10 11
661W8nLYGdGYJd,6,shape-zigzag,none,mixed,1 2 5 8 10 10
661Wf6NiW1MPLn,6,shape-L,none,mixed,2 2 4 6 11 11
661WfMsj004iSv,6,shape-L,none,distinct,1 3 6 7 8 11
661W0vnhdZAm8I,6,shape-T,none,mixed,2 2 5 8 8 11
661WbgTf01DRGj,6,shape-L,none,distinct,1 4 5 6 9 11
661W8rTY0jGYHt,6,shape-zigzag,none,distinct,1 2 4 8 10 11
661WfZ6D017Qqf,6,shape-L,none,mixed,2 2 4 7 10 11
661WZcaf01FTuf,6,shape-L,none,distinct,2 3 4 6 10 11
661WbADg00KfNh,6,shape-L,none,mixed,3 4 4 4 10 11
661WbZ6h01MSIb,6,shape-L,none,mixed,2 3 3 4 11 13
661WApHc0nG-PZ,6,shape-zigzag,none,distinct,1 2 3 8 10 12
661W8nTo8XOwLZ,6,shape-zigzag,none,mixed,2 2 4 8 10 10
661WfIjB00Kgqb,6,shape-L,none,mixed,1 4 6 7 7 11
661WZxtC014TQb,6,shape-L,none,mixed,2 4 5 7 7 11
661WCrHc0regPh,6,shape-zigzag,none,distinct,2 3 6 7 8 10
661W0Oxd6dEW8S,6,shape-T,none,distinct,1 2 5 8 9 11
661W0Txd6nYOAG,6,shape-T,none,distinct,1 2 5 8 9 11
661Wbsj800kTQf,6,shape-L,none,mixed,3 4 4 5 9 11
661Wtp6C005jQb,6,shape-L,none,mixed,1 3 5 8 8 11
661WXBUB01czqb,6,shape-L,none,distinct,1 4 5 7 8 11
661W8vHgGZ8oPp,6,shape-zigzag,none,distinct,1 4 6 7 8 10
661WBxLc9X8YPZ,6,shape-zigzag,none,mixed,1 3 7 7 8 10
661WAvHgCb4YPZ,6,shape-zigzag,none,mixed,3 3 3 7 10 10
661WXEESW0rhQn,6,shape-L,none,distinct,2 4 5 6 8 11
661W1QpdkXI89H,6,shape-T,none,distinct,1 3 6 7 8 11
661WZ7af00LBLh,6,shape-L,none,mixed,2 2 5 7 9 11
661W0SnhEb688O,6,shape-T,none,mixed,1 1 3 9 11 11
661WXoTT017RLf,6,shape-L,none,distinct,1 4 5 7 8 11
661W8nJg8ZCYJd,6,shape-zigzag,none,mixed,2 2 7 7 8 10
661W1QvpcfIW8u,6,shape-T,none,mixed,2 4 5 5 9 11
661WZhLx014fQZ,6,shape-L,none,mixed,2 3 6 6 8 11
661WnZtf00LQIb,6,shape-L,none,distinct,2 3 4 6 10 11
661WfRri00LUHZ,6,shape-L,none,distinct,1 4 5 6 9 11
661WhtNEW06BKZ,6,shape-L,none,distinct,1 4 5 6 9 11
661W1unZsXc89H,6,shape-T,none,distinct,1 2 3 7 11 12
661WArRo4X0oHZ,6,shape-zigzag,none,distinct,1 3 4 6 10 12
661WfBUx00iSKZ,6,shape-L,none,mixed,2 2 4 7 10 11
661WfIKvW0rhIX,6,shape-L,none,distinct,2 3 4 6 10 11
661W0PnZEpcWCO,6,shape-T,none,mixed,2 2 4 8 9 11
661W8nTY0zWYJh,6,shape-zigzag,none,distinct,1 2 3 7 10 13
661W0vnhMXAmAK,6,shape-T,none,mixed,2 4 4 6 9 11
661W0OphNbAW8H,6,shape-T,none,distinct,1 2 5 8 9 11
661WpdLf005gqf,6,shape-L,none,mixed,2 3 6 6 8 11
661W0Prh6hJ0CO,6,shape-T,none,mixed,2 2 5 8 8 11
661WdVtl005CGf,6,shape-L,none,mixed,2 3 4 8 8 11
661WfdLg015kyf,6,shape-L,none,distinct,3 4 5 6 7 11
661W0QrdcrA88o,6,shape-T,none,distinct,2 3 5 7 8 11
661WfMriW04QJz,6,shape-L,none,progressive,1 3 5 7 9 11
661WbA6T00rALj,6,shape-L,none,distinct,2 3 4 6 10 11
661WZFUuW0iOyX,6,shape-L,none,mixed,1 2 5 6 11 11
661W1QvtEf2GDG,6,shape-T,none,mixed,2 2 2 8 11 11
661WZctTW15fqb,6,shape-L,none,distinct,2 3 5 7 8 11
661WXZiP01agLj,6,shape-L,none,mixed,1 1 3 10 10 11
661WdArQ00b9Ip,6,shape-L,none,mixed,1 5 6 6 7 11
661W0SnZEbAO8O,6,shape-T,none,mixed,1 1 5 9 9 11
661WnIaSW1Munb,6,shape-L,none,distinct,1 2 3 4 11 15
661W8nTwGZGYLZ,6,shape-zigzag,none,distinct,1 2 6 8 9 10
661W0OxZMbEeEG,6,shape-T,none,distinct,1 2 5 8 9 11
661W0xnZdfYW8I,6,shape-T,none,mixed,2 2 3 8 10 11
661WxZLS004zSl,6,shape-L,none,mixed,1 2 6 8 8 11
661WhMjP00b9pX,6,shape-L,none,mixed,2 4 6 6 7 11
661W0Szxlj608G,6,shape-T,none,mixed,1 3 5 5 11 11
661WAnJc0b8gHp,6,shape-zigzag,none,distinct,1 2 6 8 9 10
661WjRLA017gIb,6,shape-L,none,mixed,2 2 6 7 8 11
661W1QxZEXIO8S,6,shape-T,none,mixed,1 1 5 9 9 11
661WnIrg00dAob,6,shape-L,none,distinct,2 3 5 6 9 11
661W0wrZ7boW8m,6,shape-T,none,distinct,1 3 4 8 9 11
661WfdED0168Ht,6,shape-L,none,mixed,2 2 2 4 11 15
661W8xHY0jesHZ,6,shape-zigzag,none,mixed,1 3 4 9 9 10
661WXYSf01bAIj,6,shape-L,none,mixed,1 1 4 9 10 11
661WAnHY8nWgHp,6,shape-zigzag,none,mixed,1 2 4 9 10 10
661W0vnpcnYW8q,6,shape-T,none,mixed,2 2 4 6 11 11
661WfVt800iPOv,6,shape-L,none,mixed,1 2 5 6 11 11
661WrMbB006ELp,6,shape-L,none,mixed,2 2 4 8 9 11
661WplLiW0cyLX,6,shape-L,none,mixed,2 4 4 7 8 11
661WjAUi004zof,6,shape-L,none,distinct,1 2 5 7 10 11
661W1y4LHPDEPi,6,shape-heart,none,mixed,1 4 4 4 9 14
661WCnJY0fGoPp,6,shape-zigzag,none,distinct,1 2 4 8 10 11
661Wf2Mg01tQob,6,shape-L,none,mixed,2 3 5 5 10 11
661W0vnp6fIWAI,6,shape-T,none,mixed,2 4 5 5 9 11
661WhUSv00CUnX,6,shape-L,none,distinct,1 3 5 6 10 11
661WfQMOW0jjOr,6,shape-L,none,mixed,2 3 4 5 11 11
661Whcyw0079rb,6,shape-L,none,distinct,2 3 4 6 10 11
661WZcbS017TQh,6,shape-L,none,mixed,2 4 6 6 7 11
661WXgqSW0tyxn,6,shape-L,none,mixed,2 3 6 6 8 11
661W1RpZ7bR08H,6,shape-T,none,distinct,1 3 4 8 9 11
661WZ6jh00KgMb,6,shape-L,none,mixed,3 4 4 4 10 11
661WZgMSW1LAQn,6,shape-L,none,mixed,1 2 6 6 10 11
661W0SxZMZ2mAG,6,shape-T,none,mixed,1 1 2 8 11 13
661W8nHs1b8gJZ,6,shape-zigzag,none,mixed,1 1 7 8 9 10
661WXBruW0TQwn,6,shape-L,none,distinct,2 3 5 6 9 11
661WfIkj004wsb,6,shape-L,none,mixed,2 4 4 7 8 11
661WhQrj00KwOX,6,shape-L,none,mixed,3 3 4 6 9 11
661W0QnhdtIW8I,6,shape-T,none,distinct,1 2 5 8 9 11
661WbpagW1MDnX,6,shape-L,none,mixed,2 2 3 7 11 11
661W9pTY0bGYJh,6,shape-zigzag,none,mixed,2 3 3 7 10 11
661W1Qrhkn609m,6,shape-T,none,mixed,1 1 5 9 9 11
661WvQcgW14zLf,6,shape-L,none,distinct,1 4 5 7 8 11
661W0Otpdnx08K,6,shape-T,none,mixed,1 3 3 7 11 11
661W0Svxcd688H,6,shape-T,none,mixed,1 3 4 6 11 11
661WDrPo8p4YPZ,6,shape-zigzag,none,mixed,1 2 5 5 10 13
661WbADA00bBMj,6,shape-L,none,mixed,1 4 6 6 8 11
661WfIrOW0Kgpb,6,shape-L,none,mixed,2 3 6 6 8 11
661W1PrZ7bp08H,6,shape-T,none,mixed,1 2 4 9 9 11
661WfdaOW0MhMp,6,shape-L,none,distinct,1 4 5 7 8 11
661WXcKfW1bALn,6,shape-L,none,mixed,1 1 6 8 9 11
661WnIryW0MuLj,6,shape-L,none,mixed,2 3 3 5 11 12
661WbAivW0CRuv,6,shape-L,none,mixed,2 3 3 6 11 11
661W0RtZMZg0AK,6,shape-T,none,distinct,1 2 4 6 11 12
661WAnLg8bKYHp,6,shape-zigzag,none,distinct,1 3 5 8 9 10
661WnoLOW0DVvr,6,shape-L,none,mixed,2 4 5 7 7 11
661WXoCg01cAsj,6,shape-L,none,mixed,1 1 5 8 10 11
661Wfd6g00MzPh,6,shape-L,none,mixed,3 4 4 5 9 11
661WhMdQ00CgKd,6,shape-L,none,distinct,1 3 4 7 10 11
661WhEyf00KkIf,6,shape-L,none,mixed,2 4 5 7 7 11
661W1QndkXIm8J,6,shape-T,none,mixed,1 2 4 9 9 11
661WbArQW0b9IZ,6,shape-L,none,mixed,1 4 6 7 7 11
661W0SrhMXQm8O,6,shape-T,none,mixed,1 2 4 9 9 11
661W1Qpd7fI88m,6,shape-T,none,distinct,1 2 6 7 9 11
661WbFEf00DQwf,6,shape-L,none,mixed,3 3 5 6 8 11
661W1OrZ7bpW8H,6,shape-T,none,distinct,1 2 5 8 9 11
661W0OnpshIW8L,6,shape-T,none,mixed,1 2 6 8 8 11
661WArVo0fOYHZ,6,shape-zigzag,none,mixed,1 4 4 6 10 11
661W0OvdEbA8AO,6,shape-T,none,distinct,1 3 4 7 10 11
661WXZKy015xsh,6,shape-L,none,distinct,2 3 5 6 9 11
661Wf6Mv00jlPj,6,shape-L,none,mixed,3 4 4 5 9 11
661WXoUi01LUyr,6,shape-L,none,mixed,2 4 6 6 7 11
661W0vphFbE08m,6,shape-T,none,mixed,1 3 6 6 9 11
661WArTo0jGYHZ,6,shape-zigzag,none,mixed,1 4 4 6 10 11
661W8nHc1b8gJd,6,shape-zigzag,none,mixed,1 2 7 8 8 10
661WXkLQW1cDMn,6,shape-L,none,distinct,1 4 5 6 9 11
661W9tRY0j8YJp,6,shape-zigzag,none,mixed,2 4 4 6 10 10
661WhVKf00LCOf,6,shape-L,none,mixed,2 2 5 7 9 11
661WfQtP00CjpX,6,shape-L,none,mixed,2 2 4 7 10 11
661WbISB00bEsb,6,shape-L,none,mixed,1 1 5 6 11 12
661Wnhyh00E-Kb,6,shape-L,none,distinct,2 3 5 7 8 11
661WfR4wW05jsj,6,shape-L,none,mixed,2 3 5 5 10 11
661WAnLYGh8sPZ,6,shape-zigzag,none,distinct,1 2 6 8 9 10
661W8tLg0pGYHx,6,shape-zigzag,none,mixed,1 3 3 9 10 10
661W0xth6Zg0CO,6,shape-T,none,mixed,2 2 5 8 8 11
661W1Txh6pB0AG,6,shape-T,none,mixed,1 2 7 7 8 11
661W0OrZ7jAG8m,6,shape-T,none,mixed,1 1 6 8 9 11
661W8nHwCb4YJZ,6,shape-zigzag,none,mixed,1 3 3 9 10 10
661WXITh01MhIf,6,shape-L,none,mixed,2 4 5 5 9 11
661WfJMf00LQnZ,6,shape-L,none,mixed,2 4 4 5 10 11
661WZosh01L-OX,6,shape-L,none,mixed,3 3 4 5 10 11
661WfprC006wpd,6,shape-L,none,mixed,2 4 4 7 8 11
661W0Ond6bAOCO,6,shape-T,none,distinct,1 2 5 8 9 11
661W0OtlcZM88o,6,shape-T,none,mixed,2 3 3 7 10 11
661Wb7FE00afQn,6,shape-L,none,mixed,2 2 3 8 10 11
661WrgjOW0qgrX,6,shape-L,none,mixed,2 4 6 6 7 11
661W0PpdtZ709G,6,shape-T,none,distinct,1 2 5 8 9 11
661Wb3DP00rgzn,6,shape-L,none,mixed,1 2 5 5 11 12
661WvBsk007Dqf,6,shape-L,none,distinct,1 4 5 7 8 11
661Wj_Se01L8Jp,6,shape-L,none,mixed,2 3 4 4 11 12
661WvgrC00bUIb,6,shape-L,none,distinct,2 3 5 7 8 11
661Wf3rQ01chIZ,6,shape-L,none,mixed,1 2 5 5 11 12
661WZ6TA00bBrd,6,shape-L,none,mixed,3 3 4 7 8 11
661WfZ4CW0svpb,6,shape-L,none,mixed,1 3 3 7 11 11
661WfN7S005Rtr,6,shape-L,none,mixed,2 5 5 6 7 11
661W1Rpd6f38CO,6,shape-T,none,mixed,2 2 3 8 10 11
661W1UpZ6fIG8O,6,shape-T,none,distinct,1 2 5 8 9 11
661W0PzZ6bJWCK,6,shape-T,none,distinct,1 3 6 7 8 11
661W0OnlEZAGAK,6,shape-T,none,distinct,2 3 4 6 10 11
661W0OnhEd28AK,6,shape-T,none,mixed,1 1 4 6 11 13
661W8vJc8fGcHZ,6,shape-zigzag,none,mixed,1 4 6 6 9 10
661WbMUz00rCKp,6,shape-L,none,mixed,2 3 4 5 11 11
661W8tLcCXecPh,6,shape-zigzag,none,distinct,3 4 5 6 8 10
661W1PvpcfoWCH,6,shape-T,none,mixed,3 3 5 5 9 11
661WCvHg8b4gHZ,6,shape-zigzag,none,distinct,2 3 4 8 9 10
661Wl6bf00CVMb,6,shape-L,none,mixed,1 4 4 5 11 11
661W1QpdNXMG8H,6,shape-T,none,progressive,1 3 5 7 9 11
661WbQKg00bEnZ,6,shape-L,none,mixed,1 3 5 8 8 11
661WfZCg015l-v,6,shape-L,none,mixed,3 3 6 6 7 11
661W1PnZdfoW9G,6,shape-T,none,mixed,2 3 3 8 9 11
661WjAbg01dAob,6,shape-L,none,distinct,2 4 5 6 8 11
661W0OpZMhIGAK,6,shape-T,none,mixed,1 4 6 7 7 11
661Wjwiv00c9Tn,6,shape-L,none,distinct,2 3 5 6 9 11
661WnBlE00cErd,6,shape-L,none,mixed,3 3 5 7 7 11
661W0vtlFZI08H,6,shape-T,none,distinct,1 4 5 6 9 11
661WtlMQW05QIf,6,shape-L,none,mixed,2 4 6 6 7 11
661WfILA00jRKf,6,shape-L,none,distinct,2 4 5 6 8 11
661W8nRYObCYJh,6,shape-zigzag,none,distinct,1 3 6 7 9 10
661WrQSv00dCGh,6,shape-L,none,mixed,2 2 3 8 10 11
661W0QnhNXxm8H,6,shape-T,none,mixed,1 2 4 9 9 11
661Wj65A00KjQj,6,shape-L,none,mixed,1 3 4 6 11 11
661W0wnh6hgGCO,6,shape-T,none,distinct,2 3 5 7 8 11
661W0PnxEb7WAI,6,shape-T,none,mixed,1 3 5 5 11 11
661W0OvdUZ2GCK,6,shape-T,none,distinct,1 2 3 7 11 12
661WbAkvW0KwsX,6,shape-L,none,mixed,2 4 4 7 8 11
661WfACg01dEtZ,6,shape-L,none,mixed,2 3 3 8 9 11
661W8nLgGZGYJd,6,shape-zigzag,none,distinct,1 2 6 8 9 10
661WdpdA014Snp,6,shape-L,none,distinct,1 3 5 6 10 11
661WZ6Se00jQsf,6,shape-L,none,mixed,1 2 6 8 8 11
661WhUif00KiMf,6,shape-L,none,distinct,2 3 5 6 9 11
661WZZDE015wKr,6,shape-L,none,mixed,1 1 5 9 9 11
661WZpav00cjPb,6,shape-L,none,distinct,2 3 5 7 8 11
661W8vHgOb0kHZ,6,shape-zigzag,none,mixed,1 2 4 9 10 10
661WfENe00Citt,6,shape-L,none,distinct,2 3 4 6 10 11
661Wb36e01kzob,6,shape-L,none,mixed,2 2 3 7 11 11
661W1Qrp6bAGBG,6,shape-T,none,mixed,1 3 6 6 9 11
661WbBbA00qgOn,6,shape-L,none,mixed,1 2 4 7 11 11
661W1Vvp6fYW8I,6,shape-T,none,mixed,2 3 3 7 10 11
661W8vJc8X0oPp,6,shape-zigzag,none,mixed,1 4 5 6 10 10
661W0wpd6XoeAK,6,shape-T,none,distinct,2 3 4 6 10 11
661WXAt-W0KAwn,6,shape-L,none,mixed,2 2 3 6 11 12
661W0OntUZ2GAI,6,shape-T,none,mixed,1 2 5 5 11 12
661WArRY2b8YHd,6,shape-zigzag,none,distinct,2 3 6 7 8 10
661WhBM9W1kfPX,6,shape-L,none,mixed,1 2 2 7 11 13
661WXBESW1NEKf,6,shape-L,none,distinct,2 3 4 7 9 11
661W0Orh_XIe8I,6,shape-T,none,distinct,1 2 5 8 9 11
661WfJ6k005Qsj,6,shape-L,none,mixed,1 5 6 6 7 11
661WbBMe00ivob,6,shape-L,none,mixed,2 2 6 7 8 11
661WrAFeW1Cetf,6,shape-L,none,mixed,1 4 4 5 11 11
661WCpLY0r8oPp,6,shape-zigzag,none,mixed,2 2 5 8 9 10
661WbAiOW0bBMf,6,shape-L,none,distinct,2 3 4 6 10 11
661W0zzxcXUO8m,6,shape-T,none,mixed,2 4 4 6 9 11
661W0OphddAW9G,6,shape-T,none,mixed,1 2 6 8 8 11
661W8nHcOZ0sPp,6,shape-zigzag,none,mixed,1 3 5 7 10 10
661WZ74g00bhsr,6,shape-L,none,mixed,1 5 5 6 8 11
661WnpEOW0FAKf,6,shape-L,none,distinct,1 3 4 7 10 11
661WbAqQW0SwIb,6,shape-L,none,mixed,2 2 6 7 8 11
661W0vpl7ZA88H,6,shape-T,none,mixed,1 4 4 7 9 11
661W0vntcbAe8L,6,shape-T,none,mixed,2 2 5 8 8 11
661WrIyf01KkIf,6,shape-L,none,mixed,1 5 6 6 7 11
661WZR6EW0bCrv,6,shape-L,none,mixed,1 2 3 8 11 11
661W8tNY0r0oLp,6,shape-zigzag,none,mixed,1 2 5 5 10 13
661WndKO00Svrz,6,shape-L,none,mixed,1 3 6 6 9 11
661W0Qrtkr2G8L,6,shape-T,none,mixed,2 2 2 8 11 11
661Wf6yP00KkRp,6,shape-L,none,mixed,2 3 3 8 9 11
661W0OrlUfA09I,6,shape-T,none,distinct,2 3 4 6 10 11
661WbF6AW0bQnv,6,shape-L,none,distinct,1 2 4 6 11 12
661WnAKQ01dEpb,6,shape-L,none,distinct,1 3 4 8 9 11
661WdAig00bBov,6,shape-L,none,mixed,1 5 6 6 7 11
661W8nHcGZ4oLh,6,shape-zigzag,none,mixed,1 4 6 6 9 10
661WjYLe00kPTx,6,shape-L,none,distinct,2 3 4 6 10 11
661WhIcz004fIp,6,shape-L,none,distinct,1 3 4 8 9 11
661W0QpdFnIG8m,6,shape-T,none,distinct,1 2 6 7 9 11
661W1PpdUZY0AK,6,shape-T,none,mixed,1 4 6 6 8 11
661WbESi00Kvwf,6,shape-L,none,distinct,2 3 4 7 9 11
661W1QvpcfIWCm,6,shape-T,none,distinct,2 3 4 7 9 11
661W8vHc0dCkHZ,6,shape-zigzag,none,distinct,1 2 6 8 9 10
661W0wrZ7rY08H,6,shape-T,none,mixed,1 2 2 9 11 11
661W0xvp6fYWCI,6,shape-T,none,distinct,2 3 4 6 10 11
661WfEDf00Sysn,6,shape-L,none,distinct,2 3 4 6 10 11
661WrQyP01MeJf,6,shape-L,none,mixed,1 4 4 5 11 11
661W0OrdlfA89G,6,shape-T,none,distinct,1 2 5 8 9 11
661WnMrh006ALp,6,shape-L,none,distinct,2 3 5 6 9 11
661W1QxZ6fIGEG,6,shape-T,none,distinct,1 2 5 8 9 11
661W0OndFfIm8H,6,shape-T,none,distinct,1 2 6 7 9 11
661WZMMf01MQqn,6,shape-L,none,mixed,1 4 6 7 7 11
661WhELj004TOf,6,shape-L,none,mixed,2 2 3 7 11 11
661W0OphsXEe8o,6,shape-T,none,mixed,2 3 3 7 10 11
661WAnJY0b8oHp,6,shape-zigzag,none,mixed,1 1 6 9 9 10
661W0OzZEj28AO,6,shape-T,none,mixed,1 1 3 7 11 13
661Wf3sg01l9qf,6,shape-L,none,mixed,2 2 5 7 9 11
661WfAMC00rlKf,6,shape-L,none,mixed,2 3 5 5 10 11
661WfscAW15wKp,6,shape-L,none,distinct,1 3 5 6 10 11
661WbpbAW1MCGZ,6,shape-L,none,distinct,1 2 3 6 11 13
661W8nJY4X0oLh,6,shape-zigzag,none,distinct,1 3 4 6 10 12
661Wrgyf005BIf,6,shape-L,none,mixed,1 4 5 5 10 11
661WApHY0pKgHp,6,shape-zigzag,none,distinct,1 3 6 7 9 10
661Wn6DvW0Miwf,6,shape-L,none,mixed,2 3 5 5 10 11
661W1QpdFbQ08H,6,shape-T,none,mixed,1 4 4 7 9 11
661W0PrZ6bJWAK,6,shape-T,none,mixed,1 4 6 6 8 11
661WhorQ00cExX,6,shape-L,none,mixed,2 3 3 7 10 11
661WfJaP00bfJb,6,shape-L,none,distinct,1 3 4 8 9 11
661W0QnZ6zAGCO,6,shape-T,none,mixed,1 2 6 8 8 11
661WFnHY4n0YPZ,6,shape-zigzag,none,mixed,1 1 3 9 10 12
661W0OvZMbEOCK,6,shape-T,none,distinct,2 3 4 7 9 11
661WAnHg0ragHp,6,shape-zigzag,none,mixed,1 2 7 7 9 10
661WpcDA00siOb,6,shape-L,none,mixed,2 3 3 4 11 13
661WjQKuW0KhHb,6,shape-L,none,mixed,2 2 7 7 7 11
661W0Onh6bEOCO,6,shape-T,none,mixed,2 2 4 8 9 11
661WhBMe00TEHp,6,shape-L,none,mixed,1 1 6 8 9 11
661WpczQ00b9rX,6,shape-L,none,mixed,2 3 6 7 7 11
661W0Pvp6fJW8Q,6,shape-T,none,distinct,1 2 5 8 9 11
661WfoKv015ALj,6,shape-L,none,mixed,3 3 3 6 10 11
661WAvHgIb0YPZ,6,shape-zigzag,none,mixed,2 2 3 7 10 12
661W0xpdEv20CO,6,shape-T,none,distinct,1 2 5 8 9 11
661Wp7LiW1avLX,6,shape-L,none,mixed,1 4 4 7 9 11
661W8rHc8Z4oLp,6,shape-zigzag,none,mixed,2 5 5 5 9 10
661WCnHY0jOoPp,6,shape-zigzag,none,distinct,2 3 4 8 9 10
661W0xnp6nIW9K,6,shape-T,none,mixed,2 3 5 5 10 11
661WfJlB00DAqb,6,shape-L,none,mixed,1 4 6 7 7 11
661WjN4e00LhTp,6,shape-L,none,distinct,2 3 5 7 8 11
661W8vJY0b8sHZ,6,shape-zigzag,none,mixed,1 1 6 9 9 10
661WbQsSW16hIX,6,shape-L,none,mixed,1 4 6 6 8 11
661W0vpdsX6W9H,6,shape-T,none,distinct,2 3 4 7 9 11
661Wp6NB00MTyX,6,shape-L,none,mixed,1 3 3 9 9 11
661Wb658W1Uyvf,6,shape-L,none,mixed,2 3 3 4 11 13
661W0vrZMdI0CO,6,shape-T,none,distinct,1 2 5 8 9 11
661WfpNA01EBKf,6,shape-L,none,mixed,2 3 6 6 8 11
661W1QntMjE0AI,6,shape-T,none,mixed,2 3 5 5 10 11
661WnZSE00czSr,6,shape-L,none,mixed,1 2 4 7 11 11
661Wn6yv00MkPp,6,shape-L,none,distinct,2 3 4 7 9 11
661WXAjuW1EVLb,6,shape-L,none,distinct,2 3 5 7 8 11
661WDrTY0bmYPd,6,shape-zigzag,none,mixed,1 4 4 6 10 11
661W0SrlUfA08O,6,shape-T,none,distinct,1 2 3 9 10 11
661W8nRY4b8YHl,6,shape-zigzag,none,distinct,1 3 6 7 9 10
661W0xnp6nIW8M,6,shape-T,none,distinct,1 2 3 9 10 11
661W0QrZ6vAG9I,6,shape-T,none,mixed,1 4 6 7 7 11
661WptiOW0MgKX,6,shape-L,none,mixed,2 3 5 5 10 11
661W8nHY8dCsPp,6,shape-zigzag,none,mixed,2 3 7 7 7 10
661Wb35g01cjJd,6,shape-L,none,mixed,2 3 4 5 11 11
661W0PptsZ388L,6,shape-T,none,mixed,1 2 3 8 11 11
661W0OtdcdMG9m,6,shape-T,none,distinct,1 3 4 8 9 11
661WbsSi00cUwb,6,shape-L,none,mixed,3 4 4 6 8 11
661WjRjA00ahIf,6,shape-L,none,mixed,2 5 5 6 7 11
661W9tNgGX0oHx,6,shape-zigzag,none,mixed,1 1 5 9 10 10
661WfhM801EjIb,6,shape-L,none,distinct,2 3 4 7 9 11
661WhI5A00CRMz,6,shape-L,none,mixed,1 2 5 6 11 11
661WboLA01DVIb,6,shape-L,none,mixed,2 4 6 6 7 11
661WArHgGb4gHh,6,shape-zigzag,none,mixed,2 2 5 8 9 10
661WpN4gW0Nfnf,6,shape-L,none,mixed,2 2 4 5 11 12
661W0vnl6b6m9I,6,shape-T,none,distinct,2 4 5 6 8 11
661WhAMkW0KCvX,6,shape-L,none,mixed,2 2 2 8 11 11
661W0OpZ6jQWCO,6,shape-T,none,mixed,2 2 6 7 8 11
661WZNL901NhqX,6,shape-L,none,distinct,2 3 5 6 9 11
661WXZMiW15Qpb,6,shape-L,none,mixed,3 3 4 4 11 11
661W0PtZdfBW9G,6,shape-T,none,mixed,1 2 6 8 8 11
661W0QvZ6x68CK,6,shape-T,none,mixed,1 3 3 7 11 11
661WXJzA01chKb,6,shape-L,none,progressive,1 3 5 7 9 11
661W0PtdEvg09I,6,shape-T,none,distinct,3 4 5 6 7 11
661WXlsk0159yn,6,shape-L,none,mixed,1 4 4 8 8 11
661WAvJk0d0gPZ,6,shape-zigzag,none,distinct,1 2 3 7 10 13
661WbpLBW15lHX,6,shape-L,none,distinct,1 2 4 6 11 12
661WbtEj007jIn,6,shape-L,none,mixed,1 4 6 7 7 11
661W1Qxh6hAWEG,6,shape-T,none,distinct,1 2 6 7 9 11
661W0QpdFnIG8H,6,shape-T,none,distinct,1 2 6 7 9 11
661W0OxdEhM0CK,6,shape-T,none,distinct,2 3 4 7 9 11
661Wv35QW0NhMf,6,shape-L,none,mixed,1 4 4 6 10 11
661Wph4e00bhRd,6,shape-L,none,mixed,2 2 5 7 9 11
661WfJD9W1cgqd,6,shape-L,none,distinct,1 2 6 7 9 11
661WjQbA00KiKf,6,shape-L,none,mixed,1 4 4 6 10 11
661WpEaf00MlOf,6,shape-L,none,mixed,2 3 6 6 8 11
661W9pLg9X4cPp,6,shape-zigzag,none,distinct,1 3 6 7 9 10
661W8nJcGZ0gJd,6,shape-zigzag,none,mixed,1 2 2 8 10 13
661W1xrhNX2W8H,6,shape-T,none,distinct,1 2 5 8 9 11
661WZMig016Brd,6,shape-L,none,mixed,3 3 4 6 9 11
661W0OpdFbAW8m,6,shape-T,none,distinct,1 3 4 8 9 11
661WdYCe00kSxh,6,shape-L,none,distinct,1 3 4 5 11 12
661W8nPcAX0oHl,6,shape-zigzag,none,distinct,1 2 3 9 10 11
661WZJUf00DESj,6,shape-L,none,distinct,1 4 5 7 8 11
661W1Uvp6fIW8I,6,shape-T,none,distinct,2 3 4 7 9 11
661WfQ78W0jyrf,6,shape-L,none,mixed,1 4 4 5 11 11
661W8rVw8XKoHp,6,shape-zigzag,none,mixed,1 3 7 7 8 10
661W0QpZcvIG9H,6,shape-T,none,distinct,1 3 6 7 8 11
661W8nTY0j8oJh,6,shape-zigzag,none,distinct,1 3 6 7 9 10
661W9pLwGXGYJZ,6,shape-zigzag,none,mixed,1 2 5 9 9 10
661WfUKE00rzOf,6,shape-L,none,mixed,1 4 4 4 11 12
661WX6t800jftt,6,shape-L,none,mixed,3 3 3 6 10 11
661W0vxZ6bAWCK,6,shape-T,none,mixed,2 3 6 7 7 11
661WrZLA00LBQr,6,shape-L,none,mixed,2 3 6 6 8 11
661WCvLY4XOoHZ,6,shape-zigzag,none,mixed,2 2 3 8 10 11
661WfQsf00ChOn,6,shape-L,none,distinct,1 4 5 7 8 11
661WZhEQW1cSSX,6,shape-L,none,mixed,1 4 4 6 10 11
661WfNTA00TPKr,6,shape-L,none,mixed,2 2 5 7 9 11
661WCpHY8pKYPp,6,shape-zigzag,none,mixed,2 2 3 8 10 11
661Wttlh005SIX,6,shape-L,none,mixed,2 3 6 7 7 11
661W0wndMfcGCO,6,shape-T,none,mixed,2 3 3 8 9 11
